,Number Of Pancakes,Gap,Problem ID,Start state,Goal state,Initial Heuristic,Algorithm,Memory,Status,States Expanded,Runtime(seconds)
4283,16.0,3.0,7.0, 8 11 10 9 13 12 15 14 3 1 2 0 7 6 5 4, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.50),146199,1.0,78353,0.1307
4284,16.0,3.0,7.0, 8 11 10 9 13 12 15 14 3 1 2 0 7 6 5 4, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.25),73099,1.0,78353,0.1272
4285,16.0,3.0,7.0, 8 11 10 9 13 12 15 14 3 1 2 0 7 6 5 4, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.10),29239,1.0,107250,0.1686
4286,16.0,3.0,7.0, 8 11 10 9 13 12 15 14 3 1 2 0 7 6 5 4, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,IDMM,-,1.0,387714,0.6829
4287,16.0,3.0,7.0, 8 11 10 9 13 12 15 14 3 1 2 0 7 6 5 4, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,D-MM,-,1.0,309852,0.6829
4288,16.0,3.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*,98761540.0,1.0,10053941,125.1084
4289,16.0,3.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-A*,-,1.0,21519554,125.1084
4290,16.0,3.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MM,7541403.0,1.0,660419,6.986
4291,16.0,3.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-MM,-,1.0,1399957,6.986
4292,16.0,3.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,IDA*,-,1.0,102777917,108.1883
4293,16.0,3.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,D-A*,-,1.0,52496049,108.1883
4294,16.0,3.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(1.00),7541403,1.0,1097283,4.9835
4295,16.0,3.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.90),6787262,1.0,8084128,21.4288
4296,16.0,3.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.75),5656052,1.0,8084128,19.677
4297,16.0,3.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.50),3770701,1.0,8084128,16.6824
4298,16.0,3.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.25),1885350,1.0,12452547,20.0038
4299,16.0,3.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.10),754140,1.0,13850033,23.2243
4300,16.0,3.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,IDMM,-,1.0,138695951,250.6932
4301,16.0,3.0,8.0, 8 9 15 13 14 11 12 10 4 2 3 1 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,D-MM,-,1.0,65841674,250.6932
4302,16.0,3.0,9.0, 1 0 3 2 5 4 7 6 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*,145255676.0,1.0,14961434,201.8578
4303,16.0,3.0,9.0, 1 0 3 2 5 4 7 6 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-A*,-,1.0,32149430,201.8578
4304,16.0,3.0,9.0, 1 0 3 2 5 4 7 6 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MM,9231281.0,1.0,814666,9.2024
4305,16.0,3.0,9.0, 1 0 3 2 5 4 7 6 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-MM,-,1.0,1697740,9.2024
4306,16.0,3.0,9.0, 1 0 3 2 5 4 7 6 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,IDA*,-,1.0,108132548,111.5208
4307,16.0,3.0,9.0, 1 0 3 2 5 4 7 6 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,D-A*,-,1.0,29799269,111.5208
4308,16.0,3.0,9.0, 1 0 3 2 5 4 7 6 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(1.00),9231281,1.0,1566117,7.0445
4309,16.0,3.0,9.0, 1 0 3 2 5 4 7 6 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.90),8308152,1.0,9017150,25.3202
4310,16.0,3.0,9.0, 1 0 3 2 5 4 7 6 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.75),6923460,1.0,9017150,23.943
4311,16.0,3.0,9.0, 1 0 3 2 5 4 7 6 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.50),4615640,1.0,9017150,19.5689
4312,16.0,3.0,9.0, 1 0 3 2 5 4 7 6 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.25),2307820,1.0,15148517,24.7884
4313,16.0,3.0,9.0, 1 0 3 2 5 4 7 6 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.10),923128,1.0,15960906,26.1922
4314,16.0,3.0,9.0, 1 0 3 2 5 4 7 6 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,IDMM,-,1.0,125985286,225.9537
4315,16.0,3.0,9.0, 1 0 3 2 5 4 7 6 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,D-MM,-,1.0,40036916,225.9537
4316,16.0,3.0,10.0, 7 5 6 3 4 1 2 0 12 10 11 8 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*,111926068.0,1.0,11460788,153.4913
4317,16.0,3.0,10.0, 7 5 6 3 4 1 2 0 12 10 11 8 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-A*,-,1.0,24527138,153.4913
4318,16.0,3.0,10.0, 7 5 6 3 4 1 2 0 12 10 11 8 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MM,11033534.0,1.0,948291,10.5897
4319,16.0,3.0,10.0, 7 5 6 3 4 1 2 0 12 10 11 8 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-MM,-,1.0,1679240,10.5897
4320,16.0,3.0,10.0, 7 5 6 3 4 1 2 0 12 10 11 8 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,IDA*,-,1.0,182032547,188.2866
4321,16.0,3.0,10.0, 7 5 6 3 4 1 2 0 12 10 11 8 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,D-A*,-,1.0,127792534,188.2866
4322,16.0,3.0,10.0, 7 5 6 3 4 1 2 0 12 10 11 8 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(1.00),11033534,1.0,1313933,6.0949
4323,16.0,3.0,10.0, 7 5 6 3 4 1 2 0 12 10 11 8 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.90),9930180,1.0,1313933,6.0709
4324,16.0,3.0,10.0, 7 5 6 3 4 1 2 0 12 10 11 8 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.75),8275150,1.0,1313933,6.0778
4325,16.0,3.0,10.0, 7 5 6 3 4 1 2 0 12 10 11 8 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.50),5516767,1.0,8682746,21.2138
4326,16.0,3.0,10.0, 7 5 6 3 4 1 2 0 12 10 11 8 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.25),2758383,1.0,8682746,19.8513
4327,16.0,3.0,10.0, 7 5 6 3 4 1 2 0 12 10 11 8 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.10),1103353,1.0,14421250,23.1423
4328,16.0,3.0,10.0, 7 5 6 3 4 1 2 0 12 10 11 8 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,IDMM,-,1.0,216344680,386.1179
4329,16.0,3.0,10.0, 7 5 6 3 4 1 2 0 12 10 11 8 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,D-MM,-,1.0,147750485,386.1179
4330,16.0,3.0,11.0, 2 4 3 5 0 1 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*,180535827.0,1.0,19042825,248.9833
4331,16.0,3.0,11.0, 2 4 3 5 0 1 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-A*,-,1.0,41079951,248.9833
4332,16.0,3.0,11.0, 2 4 3 5 0 1 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MM,14243750.0,1.0,1224555,13.7189
4333,16.0,3.0,11.0, 2 4 3 5 0 1 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-MM,-,1.0,2024086,13.7189
4334,16.0,3.0,11.0, 2 4 3 5 0 1 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,IDA*,-,1.0,657944904,675.0621
4335,16.0,3.0,11.0, 2 4 3 5 0 1 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,D-A*,-,1.0,549169756,675.0621
4336,16.0,3.0,11.0, 2 4 3 5 0 1 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(1.00),14243750,1.0,1574826,7.1267
4337,16.0,3.0,11.0, 2 4 3 5 0 1 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.90),12819375,1.0,1574826,7.1216
4338,16.0,3.0,11.0, 2 4 3 5 0 1 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.75),10682812,1.0,1574826,7.1116
4339,16.0,3.0,11.0, 2 4 3 5 0 1 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.50),7121875,1.0,10844782,28.9208
4340,16.0,3.0,11.0, 2 4 3 5 0 1 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.25),3560937,1.0,10844782,26.1974
4341,16.0,3.0,11.0, 2 4 3 5 0 1 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.10),1424375,1.0,14744287,23.6695
4342,16.0,3.0,11.0, 2 4 3 5 0 1 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,IDMM,-,1.0,381514832,676.4421
4343,16.0,3.0,11.0, 2 4 3 5 0 1 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,D-MM,-,1.0,306619916,676.4421
4344,16.0,3.0,12.0, 0 1 3 2 5 4 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*,21623501.0,1.0,2029562,23.4718
4345,16.0,3.0,12.0, 0 1 3 2 5 4 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-A*,-,1.0,4311746,23.4718
4346,16.0,3.0,12.0, 0 1 3 2 5 4 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MM,3701151.0,1.0,466043,3.6704
4347,16.0,3.0,12.0, 0 1 3 2 5 4 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-MM,-,1.0,545046,3.6704
4348,16.0,3.0,12.0, 0 1 3 2 5 4 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,IDA*,-,1.0,35249066,36.3452
4349,16.0,3.0,12.0, 0 1 3 2 5 4 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,D-A*,-,1.0,29220724,36.3452
4350,16.0,3.0,12.0, 0 1 3 2 5 4 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(1.00),3701151,1.0,1536468,4.2504
4351,16.0,3.0,12.0, 0 1 3 2 5 4 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.90),3331035,1.0,1536468,3.8591
4352,16.0,3.0,12.0, 0 1 3 2 5 4 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.75),2775863,1.0,1536468,3.6507
4353,16.0,3.0,12.0, 0 1 3 2 5 4 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.50),1850575,1.0,1536468,3.3861
4354,16.0,3.0,12.0, 0 1 3 2 5 4 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.25),925287,1.0,1536468,3.1579
4355,16.0,3.0,12.0, 0 1 3 2 5 4 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.10),370115,1.0,2442523,4.1964
4356,16.0,3.0,12.0, 0 1 3 2 5 4 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,IDMM,-,1.0,40297250,72.0285
4357,16.0,3.0,12.0, 0 1 3 2 5 4 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,D-MM,-,1.0,35931007,72.0285
4358,16.0,3.0,13.0, 1 2 0 4 3 7 6 5 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*,4241970.0,1.0,376719,4.1421
4359,16.0,3.0,13.0, 1 2 0 4 3 7 6 5 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-A*,-,1.0,794329,4.1421
4360,16.0,3.0,13.0, 1 2 0 4 3 7 6 5 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MM,740985.0,1.0,59269,0.3806
4361,16.0,3.0,13.0, 1 2 0 4 3 7 6 5 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-MM,-,1.0,111149,0.3806
4362,16.0,3.0,13.0, 1 2 0 4 3 7 6 5 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,IDA*,-,1.0,4810777,4.9538
4363,16.0,3.0,13.0, 1 2 0 4 3 7 6 5 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,D-A*,-,1.0,4018825,4.9538
4364,16.0,3.0,13.0, 1 2 0 4 3 7 6 5 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(1.00),740985,1.0,171483,0.459
4365,16.0,3.0,13.0, 1 2 0 4 3 7 6 5 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.90),666886,1.0,171483,0.4587
4366,16.0,3.0,13.0, 1 2 0 4 3 7 6 5 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.75),555738,1.0,171483,0.4587
4367,16.0,3.0,13.0, 1 2 0 4 3 7 6 5 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.50),370492,1.0,532769,0.9042
4368,16.0,3.0,13.0, 1 2 0 4 3 7 6 5 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.25),185246,1.0,729391,1.0745
4369,16.0,3.0,13.0, 1 2 0 4 3 7 6 5 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.10),74098,1.0,866828,1.2968
4370,16.0,3.0,13.0, 1 2 0 4 3 7 6 5 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,IDMM,-,1.0,3565901,6.2019
4371,16.0,3.0,13.0, 1 2 0 4 3 7 6 5 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,D-MM,-,1.0,2939715,6.2019
4372,16.0,3.0,14.0, 4 6 5 7 1 2 3 0 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*,11661752.0,1.0,1070394,11.8087
4373,16.0,3.0,14.0, 4 6 5 7 1 2 3 0 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-A*,-,1.0,2258427,11.8087
4374,16.0,3.0,14.0, 4 6 5 7 1 2 3 0 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MM,2505213.0,1.0,324235,2.3079
4375,16.0,3.0,14.0, 4 6 5 7 1 2 3 0 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-MM,-,1.0,390726,2.3079
4376,16.0,3.0,14.0, 4 6 5 7 1 2 3 0 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,IDA*,-,1.0,4637111,4.8615
4377,16.0,3.0,14.0, 4 6 5 7 1 2 3 0 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,D-A*,-,1.0,1704764,4.8615
4378,16.0,3.0,14.0, 4 6 5 7 1 2 3 0 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(1.00),2505213,1.0,1080009,2.5864
4379,16.0,3.0,14.0, 4 6 5 7 1 2 3 0 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.90),2254691,1.0,1080009,2.5096
4380,16.0,3.0,14.0, 4 6 5 7 1 2 3 0 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.75),1878909,1.0,1080009,2.4056
4381,16.0,3.0,14.0, 4 6 5 7 1 2 3 0 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.50),1252606,1.0,1080009,2.1313
4382,16.0,3.0,14.0, 4 6 5 7 1 2 3 0 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.25),626303,1.0,1080009,2.0265
4383,16.0,3.0,14.0, 4 6 5 7 1 2 3 0 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.10),250521,1.0,2128258,3.3867
4384,16.0,3.0,14.0, 4 6 5 7 1 2 3 0 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,IDMM,-,1.0,6787547,12.226
4385,16.0,3.0,14.0, 4 6 5 7 1 2 3 0 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,D-MM,-,1.0,3200249,12.226
4386,16.0,3.0,15.0, 8 11 10 13 12 9 15 14 0 1 7 5 6 3 4 2, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,A*,361184324.0,1.0,39006196,587.5285
4387,16.0,3.0,15.0, 8 11 10 13 12 9 15 14 0 1 7 5 6 3 4 2, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,I-A*,-,1.0,83425810,587.5285
4388,16.0,3.0,15.0, 8 11 10 13 12 9 15 14 0 1 7 5 6 3 4 2, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MM,38046570.0,1.0,5521919,52.7728
4389,16.0,3.0,15.0, 8 11 10 13 12 9 15 14 0 1 7 5 6 3 4 2, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,I-MM,-,1.0,6436273,52.7728
4390,16.0,3.0,15.0, 8 11 10 13 12 9 15 14 0 1 7 5 6 3 4 2, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,IDA*,-,1.0,498085692,508.512
4391,16.0,3.0,15.0, 8 11 10 13 12 9 15 14 0 1 7 5 6 3 4 2, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,D-A*,-,1.0,235720648,508.512
4392,16.0,3.0,15.0, 8 11 10 13 12 9 15 14 0 1 7 5 6 3 4 2, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(1.00),38046570,1.0,20090479,77.7111
4393,16.0,3.0,15.0, 8 11 10 13 12 9 15 14 0 1 7 5 6 3 4 2, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.90),34241913,1.0,20090479,76.0661
4394,16.0,3.0,15.0, 8 11 10 13 12 9 15 14 0 1 7 5 6 3 4 2, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.75),28534927,1.0,20090479,71.6452
4395,16.0,3.0,15.0, 8 11 10 13 12 9 15 14 0 1 7 5 6 3 4 2, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.50),19023285,1.0,20090479,67.6672
4396,16.0,3.0,15.0, 8 11 10 13 12 9 15 14 0 1 7 5 6 3 4 2, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.25),9511642,1.0,20090479,62.9892
4397,16.0,3.0,15.0, 8 11 10 13 12 9 15 14 0 1 7 5 6 3 4 2, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.10),3804657,1.0,29420181,63.8002
4398,16.0,3.0,15.0, 8 11 10 13 12 9 15 14 0 1 7 5 6 3 4 2, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,IDMM,-,1.0,392336900,708.1871
4399,16.0,3.0,15.0, 8 11 10 13 12 9 15 14 0 1 7 5 6 3 4 2, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,D-MM,-,1.0,179384740,708.1871
4400,16.0,3.0,16.0, 14 15 11 12 13 9 10 8 7 4 5 6 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,A*,7191616.0,1.0,652248,7.2334
4401,16.0,3.0,16.0, 14 15 11 12 13 9 10 8 7 4 5 6 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,I-A*,-,1.0,1385729,7.2334
4402,16.0,3.0,16.0, 14 15 11 12 13 9 10 8 7 4 5 6 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MM,726700.0,1.0,58581,0.3734
4403,16.0,3.0,16.0, 14 15 11 12 13 9 10 8 7 4 5 6 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,I-MM,-,1.0,116910,0.3734
4404,16.0,3.0,16.0, 14 15 11 12 13 9 10 8 7 4 5 6 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,IDA*,-,1.0,8872738,9.089
4405,16.0,3.0,16.0, 14 15 11 12 13 9 10 8 7 4 5 6 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,D-A*,-,1.0,7171019,9.089
4406,16.0,3.0,16.0, 14 15 11 12 13 9 10 8 7 4 5 6 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(1.00),726700,1.0,230015,0.6829
4407,16.0,3.0,16.0, 14 15 11 12 13 9 10 8 7 4 5 6 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.90),654030,1.0,230015,0.6816
4408,16.0,3.0,16.0, 14 15 11 12 13 9 10 8 7 4 5 6 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.75),545025,1.0,595423,1.0732
