,Number Of Pancakes,Gap,Problem ID,Start state,Goal state,Initial Heuristic,Algorithm,Memory,Status,States Expanded,Runtime(seconds)
2169,16.0,3.0,10.0, 7 5 6 3 4 1 2 0 12 10 11 8 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.10),1103353,1.0,14710057.0,41.3694
2170,16.0,3.0,11.0, 2 4 3 5 0 1 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MM,14243750.0,1.0,1224555.0,18.1077
2171,16.0,3.0,11.0, 2 4 3 5 0 1 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-MM,-,1.0,2024086.0,18.1077
2172,16.0,3.0,11.0, 2 4 3 5 0 1 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.90),12819375,1.0,10314728.0,53.5089
2173,16.0,3.0,11.0, 2 4 3 5 0 1 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.75),10682812,1.0,11024318.0,54.0784
2174,16.0,3.0,11.0, 2 4 3 5 0 1 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.50),7121875,1.0,11210173.0,49.0053
2175,16.0,3.0,11.0, 2 4 3 5 0 1 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.25),3560937,1.0,11512890.0,45.2384
2176,16.0,3.0,11.0, 2 4 3 5 0 1 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.10),1424375,1.0,18129114.0,52.4622
2177,16.0,3.0,12.0, 0 1 3 2 5 4 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MM,3701151.0,1.0,466043.0,5.0698
2178,16.0,3.0,12.0, 0 1 3 2 5 4 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-MM,-,1.0,545046.0,5.0698
2179,16.0,3.0,12.0, 0 1 3 2 5 4 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.90),3331035,1.0,2120166.0,11.234
2180,16.0,3.0,12.0, 0 1 3 2 5 4 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.75),2775863,1.0,2048955.0,9.9466
2181,16.0,3.0,12.0, 0 1 3 2 5 4 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.50),1850575,1.0,1963445.0,8.0582
2182,16.0,3.0,12.0, 0 1 3 2 5 4 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.25),925287,1.0,2433113.0,7.5595
2183,16.0,3.0,12.0, 0 1 3 2 5 4 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.10),370115,1.0,2903273.0,8.0588
2184,16.0,3.0,13.0, 1 2 0 4 3 7 6 5 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MM,740985.0,1.0,59269.0,0.6197
2185,16.0,3.0,13.0, 1 2 0 4 3 7 6 5 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-MM,-,1.0,111149.0,0.6197
2186,16.0,3.0,13.0, 1 2 0 4 3 7 6 5 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.90),666886,1.0,501906.0,1.8001
2187,16.0,3.0,13.0, 1 2 0 4 3 7 6 5 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.75),555738,1.0,541863.0,1.9167
2188,16.0,3.0,13.0, 1 2 0 4 3 7 6 5 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.50),370492,1.0,550924.0,1.685
2189,16.0,3.0,13.0, 1 2 0 4 3 7 6 5 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.25),185246,1.0,744191.0,1.8492
2190,16.0,3.0,13.0, 1 2 0 4 3 7 6 5 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.10),74098,1.0,1216579.0,2.7591
2191,16.0,3.0,14.0, 4 6 5 7 1 2 3 0 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MM,2505213.0,1.0,324235.0,3.3558
2192,16.0,3.0,14.0, 4 6 5 7 1 2 3 0 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-MM,-,1.0,390726.0,3.3558
2193,16.0,3.0,14.0, 4 6 5 7 1 2 3 0 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.90),2254691,1.0,1473936.0,7.3953
2194,16.0,3.0,14.0, 4 6 5 7 1 2 3 0 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.75),1878909,1.0,1417786.0,6.6493
2195,16.0,3.0,14.0, 4 6 5 7 1 2 3 0 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.50),1252606,1.0,1360917.0,5.2288
2196,16.0,3.0,14.0, 4 6 5 7 1 2 3 0 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.25),626303,1.0,1783878.0,5.1429
2197,16.0,3.0,14.0, 4 6 5 7 1 2 3 0 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.10),250521,1.0,2617419.0,6.6892
2198,16.0,3.0,15.0, 8 11 10 13 12 9 15 14 0 1 7 5 6 3 4 2, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MM,38046570.0,1.0,5521919.0,71.3087
2199,16.0,3.0,15.0, 8 11 10 13 12 9 15 14 0 1 7 5 6 3 4 2, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,I-MM,-,1.0,6436273.0,71.3087
2200,16.0,3.0,15.0, 8 11 10 13 12 9 15 14 0 1 7 5 6 3 4 2, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.90),34241913,1.0,25698288.0,187.0664
2201,16.0,3.0,15.0, 8 11 10 13 12 9 15 14 0 1 7 5 6 3 4 2, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.75),28534927,1.0,24264678.0,141.5146
2202,16.0,3.0,15.0, 8 11 10 13 12 9 15 14 0 1 7 5 6 3 4 2, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.50),19023285,1.0,23874195.0,116.498
2203,16.0,3.0,15.0, 8 11 10 13 12 9 15 14 0 1 7 5 6 3 4 2, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.25),9511642,1.0,29732563.0,113.7267
2204,16.0,3.0,15.0, 8 11 10 13 12 9 15 14 0 1 7 5 6 3 4 2, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.10),3804657,1.0,36412755.0,121.3706
2205,16.0,3.0,16.0, 14 15 11 12 13 9 10 8 7 4 5 6 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MM,726700.0,1.0,58581.0,0.6613
2206,16.0,3.0,16.0, 14 15 11 12 13 9 10 8 7 4 5 6 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,I-MM,-,1.0,116910.0,0.6613
2207,16.0,3.0,16.0, 14 15 11 12 13 9 10 8 7 4 5 6 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.90),654030,1.0,549031.0,2.014
2208,16.0,3.0,16.0, 14 15 11 12 13 9 10 8 7 4 5 6 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.75),545025,1.0,623416.0,2.1096
2209,16.0,3.0,16.0, 14 15 11 12 13 9 10 8 7 4 5 6 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.50),363350,1.0,608391.0,1.8589
2210,16.0,3.0,16.0, 14 15 11 12 13 9 10 8 7 4 5 6 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.25),181675,1.0,864667.0,2.1638
2211,16.0,3.0,16.0, 14 15 11 12 13 9 10 8 7 4 5 6 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.10),72670,1.0,1376685.0,3.1884
2212,16.0,3.0,17.0, 10 11 8 9 13 12 15 14 0 2 1 4 3 6 5 7, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MM,3004431.0,1.0,322248.0,3.8036
2213,16.0,3.0,17.0, 10 11 8 9 13 12 15 14 0 2 1 4 3 6 5 7, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-MM,-,1.0,389450.0,3.8036
2214,16.0,3.0,17.0, 10 11 8 9 13 12 15 14 0 2 1 4 3 6 5 7, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.90),2703987,1.0,1573177.0,8.2392
2215,16.0,3.0,17.0, 10 11 8 9 13 12 15 14 0 2 1 4 3 6 5 7, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.75),2253323,1.0,1570188.0,7.5602
2216,16.0,3.0,17.0, 10 11 8 9 13 12 15 14 0 2 1 4 3 6 5 7, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.50),1502215,1.0,1470078.0,5.831
2217,16.0,3.0,17.0, 10 11 8 9 13 12 15 14 0 2 1 4 3 6 5 7, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.25),751107,1.0,1813671.0,5.3243
2218,16.0,3.0,17.0, 10 11 8 9 13 12 15 14 0 2 1 4 3 6 5 7, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.10),300443,1.0,2241456.0,5.8252
2219,16.0,3.0,18.0, 2 4 3 6 5 7 0 1 8 11 10 13 12 15 14 9, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MM,22962710.0,1.0,2029423.0,32.0218
2220,16.0,3.0,18.0, 2 4 3 6 5 7 0 1 8 11 10 13 12 15 14 9, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,I-MM,-,1.0,2619558.0,32.0218
2221,16.0,3.0,18.0, 2 4 3 6 5 7 0 1 8 11 10 13 12 15 14 9, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.90),20666439,1.0,9064354.0,67.3539
2222,16.0,3.0,18.0, 2 4 3 6 5 7 0 1 8 11 10 13 12 15 14 9, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.75),17222032,1.0,8104884.0,56.0674
2223,16.0,3.0,18.0, 2 4 3 6 5 7 0 1 8 11 10 13 12 15 14 9, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.50),11481355,1.0,7598087.0,43.4149
2224,16.0,3.0,18.0, 2 4 3 6 5 7 0 1 8 11 10 13 12 15 14 9, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.25),5740677,1.0,8122356.0,35.7852
2225,16.0,3.0,18.0, 2 4 3 6 5 7 0 1 8 11 10 13 12 15 14 9, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.10),2296271,1.0,11510606.0,35.198
2226,16.0,3.0,19.0, 12 10 11 9 8 15 14 13 2 4 3 5 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MM,3739224.0,1.0,438609.0,4.7277
2227,16.0,3.0,19.0, 12 10 11 9 8 15 14 13 2 4 3 5 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,I-MM,-,1.0,512765.0,4.7277
2228,16.0,3.0,19.0, 12 10 11 9 8 15 14 13 2 4 3 5 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.90),3365301,1.0,2029935.0,10.5684
2229,16.0,3.0,19.0, 12 10 11 9 8 15 14 13 2 4 3 5 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.75),2804418,1.0,1977849.0,9.6752
2230,16.0,3.0,19.0, 12 10 11 9 8 15 14 13 2 4 3 5 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.50),1869612,1.0,1891337.0,7.8732
2231,16.0,3.0,19.0, 12 10 11 9 8 15 14 13 2 4 3 5 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.25),934806,1.0,2546966.0,7.7238
2232,16.0,3.0,19.0, 12 10 11 9 8 15 14 13 2 4 3 5 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.10),373922,1.0,2769975.0,7.4087
2233,16.0,3.0,20.0, 14 15 8 10 9 12 11 13 2 0 1 5 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MM,3164154.0,1.0,334978.0,3.9143
2234,16.0,3.0,20.0, 14 15 8 10 9 12 11 13 2 0 1 5 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-MM,-,1.0,400945.0,3.9143
2235,16.0,3.0,20.0, 14 15 8 10 9 12 11 13 2 0 1 5 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.90),2847738,1.0,1743864.0,8.944
2236,16.0,3.0,20.0, 14 15 8 10 9 12 11 13 2 0 1 5 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.75),2373115,1.0,1705229.0,8.1315
2237,16.0,3.0,20.0, 14 15 8 10 9 12 11 13 2 0 1 5 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.50),1582077,1.0,1635418.0,6.5626
2238,16.0,3.0,20.0, 14 15 8 10 9 12 11 13 2 0 1 5 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.25),791038,1.0,1899108.0,5.7122
2239,16.0,3.0,20.0, 14 15 8 10 9 12 11 13 2 0 1 5 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.10),316415,1.0,2387948.0,6.3752
2240,16.0,3.0,21.0, 7 5 6 2 3 4 0 1 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MM,4304917.0,1.0,539630.0,5.9094
2241,16.0,3.0,21.0, 7 5 6 2 3 4 0 1 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,I-MM,-,1.0,620897.0,5.9094
2242,16.0,3.0,21.0, 7 5 6 2 3 4 0 1 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.90),3874425,1.0,2168890.0,12.4039
2243,16.0,3.0,21.0, 7 5 6 2 3 4 0 1 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.75),3228687,1.0,2050183.0,10.6292
2244,16.0,3.0,21.0, 7 5 6 2 3 4 0 1 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.50),2152458,1.0,1949192.0,8.4904
2245,16.0,3.0,21.0, 7 5 6 2 3 4 0 1 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.25),1076229,1.0,1856880.0,6.2441
2246,16.0,3.0,21.0, 7 5 6 2 3 4 0 1 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.10),430491,1.0,2921823.0,7.9349
2247,16.0,3.0,22.0, 10 8 9 13 12 11 15 14 6 7 4 5 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MM,3204886.0,1.0,435043.0,4.5553
2248,16.0,3.0,22.0, 10 8 9 13 12 11 15 14 6 7 4 5 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-MM,-,1.0,508632.0,4.5553
2249,16.0,3.0,22.0, 10 8 9 13 12 11 15 14 6 7 4 5 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.90),2884397,1.0,1706682.0,9.1898
2250,16.0,3.0,22.0, 10 8 9 13 12 11 15 14 6 7 4 5 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.75),2403664,1.0,1587331.0,7.8548
2251,16.0,3.0,22.0, 10 8 9 13 12 11 15 14 6 7 4 5 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.50),1602443,1.0,1560705.0,6.354
2252,16.0,3.0,22.0, 10 8 9 13 12 11 15 14 6 7 4 5 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.25),801221,1.0,2031322.0,6.1421
2253,16.0,3.0,22.0, 10 8 9 13 12 11 15 14 6 7 4 5 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.10),320488,1.0,2974102.0,7.7556
2254,16.0,3.0,23.0, 15 13 14 11 12 9 10 8 6 7 0 2 1 4 3 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MM,72192814.0,1.0,6910955.0,444.8026
2255,16.0,3.0,23.0, 15 13 14 11 12 9 10 8 6 7 0 2 1 4 3 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,I-MM,-,1.0,14791357.0,444.8026
2256,16.0,3.0,23.0, 15 13 14 11 12 9 10 8 6 7 0 2 1 4 3 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.90),64973532,1.0,112668240.0,752.9355
2257,16.0,3.0,23.0, 15 13 14 11 12 9 10 8 6 7 0 2 1 4 3 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.75),54144610,1.0,111635649.0,647.034
2258,16.0,3.0,23.0, 15 13 14 11 12 9 10 8 6 7 0 2 1 4 3 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.50),36096407,1.0,117183203.0,467.5197
2259,16.0,3.0,23.0, 15 13 14 11 12 9 10 8 6 7 0 2 1 4 3 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.25),18048203,1.0,204764106.0,687.0696
2260,16.0,3.0,23.0, 15 13 14 11 12 9 10 8 6 7 0 2 1 4 3 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.10),7219281,1.0,297650481.0,930.1949
2261,16.0,3.0,24.0, 14 15 11 12 13 9 10 8 3 4 0 2 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MM,3701260.0,1.0,439172.0,4.9691
2262,16.0,3.0,24.0, 14 15 11 12 13 9 10 8 3 4 0 2 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,I-MM,-,1.0,512735.0,4.9691
2263,16.0,3.0,24.0, 14 15 11 12 13 9 10 8 3 4 0 2 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.90),3331134,1.0,2144474.0,11.0426
2264,16.0,3.0,24.0, 14 15 11 12 13 9 10 8 3 4 0 2 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.75),2775945,1.0,2091393.0,10.7672
2265,16.0,3.0,24.0, 14 15 11 12 13 9 10 8 3 4 0 2 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.50),1850630,1.0,2006336.0,8.3826
2266,16.0,3.0,24.0, 14 15 11 12 13 9 10 8 3 4 0 2 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.25),925315,1.0,2339613.0,7.3452
2267,16.0,3.0,24.0, 14 15 11 12 13 9 10 8 3 4 0 2 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.10),370126,1.0,2876843.0,7.9351
2268,16.0,3.0,25.0, 8 9 15 13 14 11 12 10 4 1 2 3 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MM,8377875.0,1.0,728080.0,10.6625
2269,16.0,3.0,25.0, 8 9 15 13 14 11 12 10 4 1 2 3 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-MM,-,1.0,1465476.0,10.6625
2270,16.0,3.0,25.0, 8 9 15 13 14 11 12 10 4 1 2 3 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.90),7540087,1.0,7269332.0,33.507
2271,16.0,3.0,25.0, 8 9 15 13 14 11 12 10 4 1 2 3 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.75),6283406,1.0,8378962.0,35.381
2272,16.0,3.0,25.0, 8 9 15 13 14 11 12 10 4 1 2 3 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.50),4188937,1.0,8191033.0,31.8158
2273,16.0,3.0,25.0, 8 9 15 13 14 11 12 10 4 1 2 3 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.25),2094468,1.0,12835513.0,39.0544
2274,16.0,3.0,25.0, 8 9 15 13 14 11 12 10 4 1 2 3 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.10),837787,1.0,19851191.0,52.1931
2275,16.0,3.0,26.0, 4 2 3 0 1 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MM,10152400.0,1.0,892231.0,13.0366
2276,16.0,3.0,26.0, 4 2 3 0 1 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,I-MM,-,1.0,1811876.0,13.0366
2277,16.0,3.0,26.0, 4 2 3 0 1 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.90),9137160,1.0,9303705.0,46.5915
2278,16.0,3.0,26.0, 4 2 3 0 1 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.75),7614300,1.0,9689810.0,43.3366
2279,16.0,3.0,26.0, 4 2 3 0 1 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.50),5076200,1.0,10179985.0,39.411
2280,16.0,3.0,26.0, 4 2 3 0 1 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.25),2538100,1.0,16745437.0,52.5209
2281,16.0,3.0,26.0, 4 2 3 0 1 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.10),1015240,1.0,25170486.0,65.6304
2282,16.0,3.0,27.0, 4 5 1 2 3 0 7 6 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MM,4587696.0,1.0,544392.0,6.1385
2283,16.0,3.0,27.0, 4 5 1 2 3 0 7 6 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,I-MM,-,1.0,626881.0,6.1385
2284,16.0,3.0,27.0, 4 5 1 2 3 0 7 6 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.90),4128926,1.0,2170555.0,12.7636
2285,16.0,3.0,27.0, 4 5 1 2 3 0 7 6 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.75),3440772,1.0,2088813.0,11.1398
2286,16.0,3.0,27.0, 4 5 1 2 3 0 7 6 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.50),2293848,1.0,1981098.0,8.8823
2287,16.0,3.0,27.0, 4 5 1 2 3 0 7 6 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.25),1146924,1.0,1882551.0,6.567
2288,16.0,3.0,27.0, 4 5 1 2 3 0 7 6 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.10),458769,1.0,2964788.0,8.0532
